ticker,epochs_trained,train_r2,train_rmse,train_dir_acc,val_r2,val_rmse,val_dir_acc,test_r2,test_rmse,test_dir_acc,target_date,forecast_return
CMG,16,0.24209450190501636,0.09410251788948498,66.43614568925771,-0.44032040918785764,0.09203312727862563,49.07749077490775,-0.062499608880819846,0.12460055619620038,47.794117647058826,2026-03-11,0.14494658
MSTR,28,0.8849695705059022,0.0636462429233824,82.6187183033656,-0.012551774306581054,0.3292999831251936,68.26568265682657,-0.4884700245769453,0.21372544782894012,47.05882352941176,2026-03-11,12.633717
NXPI,18,0.5276289366340385,0.06653978600909949,78.09040590405904,-0.32177753182058133,0.09334425112263413,53.874538745387454,-0.39811625789167215,0.11535198052740891,46.69117647058824,2026-03-11,5.692041
CDNS,19,0.5045877985814027,0.05723220093060744,80.4247460757156,-0.2529138072017372,0.0916522678329894,53.50553505535055,-0.571584316788333,0.12199989660218961,46.69117647058824,2026-03-11,6.693113
CBOE,16,0.21871096100017506,0.05698209822595036,67.28195662205815,-0.18577355764752745,0.06131168817895535,39.11439114391143,-0.3228252221240999,0.04985647993079106,46.69117647058824,2026-03-11,2.576375
CMCSA,18,0.4132869682902559,0.0493787733327291,70.55837563451777,0.011502771766271125,0.05443935782012896,58.30258302583026,-0.7373996060572685,0.08355216378444927,46.69117647058824,2026-03-11,4.7485113
BALL,16,0.1776563827168628,0.06594758390966557,65.42185338865836,0.09832634935451079,0.06665686275008875,59.040590405904055,-0.6504532569023638,0.09422305623620411,46.494464944649444,2026-03-11,1.5281081
JNJ,16,0.20709800626352992,0.04188070511893083,67.17381281696633,-0.005216819800414552,0.04241912469369742,49.815498154981555,-0.7482294730718371,0.06672216619219812,46.494464944649444,2026-03-11,-2.3171186
AMD,17,0.3233164410496089,0.13241710684634556,70.82755432269995,0.022747965045290863,0.12892316708450402,63.09963099630996,-0.15659358956905867,0.17825158500687058,46.32352941176471,2026-03-11,-2.090019
META,19,0.5431452378242281,0.06822342271940086,80.82065467957584,-0.196047160954834,0.09210358197608909,73.06273062730627,-0.39350655963712655,0.1269669059277687,46.32352941176471,2026-03-11,9.334111
MMC,18,0.33943327205893403,0.04528579503275865,73.80073800738008,-0.013552213335517038,0.035978103047535015,58.30258302583026,-1.1792744771624957,0.0740249698765916,46.32352941176471,2026-03-11,5.0267696
MA,19,0.5900124347462266,0.0412151241505252,81.1259806183664,-0.5314819385475,0.044390345483212405,68.63468634686348,-0.1262315423124023,0.05833918852292119,45.955882352941174,2026-03-11,2.3622751
CCI,18,0.46180955379132715,0.04844294113399961,73.16735822959889,-0.67842947501906,0.09465329953041335,48.708487084870846,-0.7751193229944016,0.08000075741959442,45.955882352941174,2026-03-11,-9.17719
PG,19,0.3435897825405795,0.03865039400158004,78.1725888324873,0.07230457634254195,0.034453514191533786,70.84870848708486,-0.8573565643958139,0.05259014694007748,45.588235294117645,2026-03-11,4.0674806
PEG,16,0.2255835905064827,0.052213430246504856,65.15920627595754,-0.2642855177356196,0.06238430374889647,35.42435424354243,-1.524641171536587,0.05852695607804143,45.588235294117645,2026-03-11,4.570222
EW,30,0.8592580674955096,0.03213204242243279,91.28228782287823,0.43508052093273364,0.08914640453227675,67.03703703703704,-1.6499821327152744,0.08357872663338597,45.588235294117645,2026-03-11,-10.359693
DT,21,0.8082436953518433,0.04725689683562429,86.67935299714557,-0.13707753620608387,0.137448084159402,43.51145038167939,-4.730804891579867,0.1513919092136494,45.45454545454545,2026-03-11,-3.803265
EQT,18,0.5273623890890805,0.09948842166565652,75.40378403322566,0.05684771143938083,0.08778837736310102,69.37269372693727,-0.22809763265576244,0.08939294906738929,45.38745387453875,2026-03-11,-2.808404
PNC,16,0.07405715772700106,0.07939290218722035,62.3789764868603,-0.21374907075547678,0.07414508797917556,64.57564575645756,-0.15774988385117616,0.08694312080533749,45.220588235294116,2026-03-11,-0.09524822
HBAN,23,0.8418583540172979,0.039597223170565084,86.1034164358264,-0.2942818973072794,0.0846841264445925,56.2962962962963,-0.4702170185378831,0.09891996930549814,45.018450184501845,2026-03-11,0.75502396
CHRW,21,0.7150295966703728,0.03538368881964075,85.92524227041993,-0.15318461923322269,0.08433130929552862,60.51660516605166,-0.9473109861245164,0.12582768026199473,44.85294117647059,2026-03-11,0.49359798
TRMB,16,0.26945155801181475,0.0873300923178095,68.23638042474607,-0.25850174290161054,0.0955702333633753,57.19557195571956,-0.02181864723729965,0.09107724604088513,44.85294117647059,2026-03-11,0.33507347
DIS,16,0.22233807644069525,0.0707627897274208,63.88376383763838,-0.06530932695865754,0.08581162967300188,41.69741697416974,-0.025327252693214453,0.0960931161795711,44.85294117647059,2026-03-11,-1.7961383
XOM,18,0.46638472322676994,0.062092947613804364,69.34071000461041,-0.23603880878691075,0.060527747465106085,51.291512915129154,-0.6675019666926485,0.07292141193933513,44.64944649446495,2026-03-11,-2.3070693
AVTR,16,0.4135808863702113,0.06762838544658735,76.007326007326,-0.30091264608491963,0.13010358498906802,50.37037037037037,-0.11454888277839603,0.13324446591137726,44.20289855072464,2026-03-11,-7.1718335
SCHW,22,0.7681400068607094,0.049643858708166205,84.95616059067835,-0.04747555568679096,0.0913870051355386,54.61254612546126,-1.382318852235112,0.09298496104828173,44.11764705882353,2026-03-11,1.5546799
FBIN,16,0.2094020036939802,0.08408234456644677,64.20664206642066,0.147672795562668,0.08347037283348481,59.40959409594095,-0.008629608132896927,0.09395226618240554,44.11764705882353,2026-03-11,8.096207
FFIV,16,0.2712822823504726,0.07053212772148791,66.15952051636698,-0.5987050313417497,0.07326532076717615,62.73062730627307,-0.38246232227198007,0.12853991449385174,44.11764705882353,2026-03-11,-2.9293299
MET,16,0.16801596840205435,0.08238238625855483,69.55719557195572,-0.17660654885113725,0.05325296935636049,62.73062730627307,-0.2929249896444721,0.06306337906420902,43.91143911439114,2026-03-11,-2.4229467
PTC,17,0.19351580721904493,0.08410659481605036,62.8690036900369,-0.3419108998743976,0.05548569468673704,37.63837638376384,-0.259069150712397,0.10473217374793936,43.91143911439114,2026-03-11,0.03260374
HPQ,17,0.32889236233296393,0.07470258369674503,69.28406466512702,-0.30467155355586306,0.08958547141034656,46.666666666666664,-0.7049539870784696,0.13429793239946847,43.75,2026-03-11,17.039131
ISRG,32,0.9215450106434147,0.024286487713052547,93.7759336099585,-0.6656920435616767,0.06601031017741103,70.47970479704797,-0.4873145059192243,0.12488133219715257,43.75,2026-03-11,-2.7181685
AFL,23,0.7477558890666337,0.03608446182891316,83.4409594095941,-0.20189371201994843,0.059109102439881,61.254612546125465,-5.7308800876089965,0.08726392389845442,43.38235294117647,2026-03-11,-6.7981124
PNR,16,0.21143383232019974,0.07341188776209662,63.30106039649608,-0.8017169649363804,0.08155419518501202,38.00738007380074,-0.2817231082698912,0.07688620029393801,43.38235294117647,2026-03-11,-0.3796041
TSCO,26,0.8674153318964467,0.0290014847533522,89.43726937269373,-0.005546289685007144,0.05618453270655923,74.53874538745387,-0.9254704724252643,0.0835043312997039,43.01470588235294,2026-03-11,0.51254034
SYK,19,0.5102050425875703,0.045881155942925536,80.29533917858791,-0.15510455227221898,0.058442957893049124,76.38376383763837,-0.7281074021140999,0.061679423010505066,43.01470588235294,2026-03-11,7.498634
MU,41,0.9137526819697042,0.03592506067027056,92.43193354868482,0.25695745828806327,0.12157691488260117,74.16974169741697,-0.6748478132936182,0.23553741119795873,43.01470588235294,2026-03-11,-5.5530787
AMT,16,0.19633092874832336,0.061593491944874845,64.54587367450438,-0.1488235048782074,0.08394837127181488,42.066420664206646,-1.2348353855778025,0.08104223186795331,43.01470588235294,2026-03-11,-2.022636
TWLO,16,0.16729222066069716,0.15812664807201388,64.53731343283582,-0.28317730072574254,0.19109708342902867,32.535885167464116,-0.16208818355963617,0.1465759972675259,42.857142857142854,2026-03-11,5.6875467
KKR,16,0.20021594288761546,0.08627910242613258,70.61545580749653,-0.506680653685275,0.0798687923475932,75.27675276752768,-0.24395171394005644,0.13498860266407411,42.64705882352941,2026-03-11,1.3827443
BKNG,20,0.6251322418945384,0.05339845181531087,82.28782287822878,-0.5830244355358585,0.09014533806095947,56.82656826568265,-0.44108242669625874,0.09008103967047082,42.64705882352941,2026-03-11,3.7249327
MRNA,16,0.24536152501577013,0.19880884911849356,65.42372881355932,-0.18559052279582167,0.14576456544146207,56.4625850340136,-0.12290212287489655,0.1966493303637313,42.281879194630875,2026-03-11,10.52103
KR,18,0.5053198765448571,0.05476271653090733,77.90590405904058,-1.34445390255383,0.0922763133008355,48.51851851851852,-1.2274921237513081,0.0816360999292371,42.279411764705884,2026-03-11,1.1878967
MMM,31,0.9086178540894354,0.01982467483601633,90.45202952029521,-0.32225679596409806,0.09818347309680284,59.040590405904055,-0.6825345281420212,0.08532882415261721,42.279411764705884,2026-03-11,-1.2800515
WSM,25,0.7666517333288564,0.057432178493743734,85.1083448593822,-0.3593125454717978,0.15324437473602603,40.22140221402214,-1.4233390966888226,0.17112541438983098,42.279411764705884,2026-03-11,13.95191
PGR,19,0.5711711087717598,0.037494383012606984,80.77455048409405,-0.1147676421601489,0.06189226897126743,62.73062730627307,-0.9758491806160929,0.08987115325011294,42.279411764705884,2026-03-11,7.908702
NI,16,0.19810353995761243,0.05164763299894717,70.94688221709006,-0.9274191334585566,0.05293752721192878,45.75645756457565,-0.5654799153487069,0.048875550072033404,42.279411764705884,2026-03-11,1.0596156
UBER,16,0.1687247532316576,0.12085189802898402,67.3674588665448,-0.47581242540378166,0.11522355031412501,69.34306569343066,-1.0446823196986972,0.08471955007085671,42.028985507246375,2026-03-11,1.6743779
RJF,16,0.2671924433526035,0.07570309033274836,68.9718764407561,-1.0335139356004053,0.10014620142526341,46.86346863468634,-0.15225304332073253,0.0732554219312681,41.911764705882355,2026-03-11,1.2486458
COO,17,0.3067181449829892,0.058743343261773925,73.39787920700783,-0.2336561909779511,0.0823197448101098,44.64944649446495,-0.1350829558381148,0.08462635558739473,41.69741697416974,2026-03-11,1.606369
CHD,17,0.3834790110773981,0.04451616580348227,67.08217913204064,-0.257593865558601,0.04428448323141635,59.40959409594095,-0.48703856620389474,0.06827037442850764,41.544117647058826,2026-03-11,-1.9171119
NTAP,17,0.3479575207169415,0.08048739089247385,72.18634686346863,-0.22213998803276636,0.08813548702136506,55.35055350553506,-0.2113561624264979,0.12135720830762818,41.544117647058826,2026-03-11,-11.624169
CARR,20,0.6533211309727682,0.04969272827555545,81.79848320693391,0.26229217675639727,0.10000250722630537,80.0,-0.6991587802095824,0.09609012784222076,41.37931034482759,2026-03-11,-7.4880123
OKE,16,0.1744798000359894,0.14023554617522166,72.89073305670816,-0.6294399926768521,0.07538726497156654,26.56826568265683,-1.1127257772327592,0.09336252303965235,41.17647058823529,2026-03-11,5.747843
BLK,21,0.8082739906130821,0.03562921724955797,88.79668049792531,-0.940768656386854,0.06755274428846811,46.86346863468634,-0.5497911576472363,0.07763165120753847,41.17647058823529,2026-03-11,5.036545
NOC,18,0.5956947536605306,0.038742169614182614,81.51221761180267,-0.308484148078922,0.06410373040261134,61.254612546125465,-0.3388702290940424,0.08607054304623953,41.17647058823529,2026-03-11,0.077319145
AVGO,18,0.4847825693907798,0.06338801294854202,79.52973720608576,0.022681264544699986,0.11286329093315141,64.94464944649447,-0.3206678785594941,0.1423306400747262,41.17647058823529,2026-03-11,-5.4667234
PANW,16,0.17919702629589795,0.10365467850361952,70.43357933579337,-0.18669207928990672,0.11012468815841073,51.66051660516605,-0.16523793267228815,0.0967933391266356,41.17647058823529,2026-03-11,7.242608
PRU,18,0.6396648214946803,0.05815835229153571,80.67343173431735,-0.2817599148850447,0.06278670676072115,53.13653136531366,-2.0257154040019594,0.09759842561918011,40.44117647058824,2026-03-11,7.03187
CPRT,17,0.21246667580137324,0.07099077312385188,71.79132040627886,-0.04252051188327943,0.06508368721411073,47.77777777777778,-0.3559393952223535,0.09291207867404222,39.85239852398524,2026-03-11,0.34787655
IBM,21,0.7045275277549192,0.03749301562577232,80.35055350553506,-0.1403610920324061,0.07475021750644184,59.040590405904055,-0.2823703385249803,0.09582621028482753,39.705882352941174,2026-03-11,3.2966971
HUBS,21,0.6787861361060905,0.07921039618870762,81.51635282457879,-0.15632408011994325,0.11120404674102007,69.44444444444444,-1.144470459758233,0.2183582948997867,39.52569169960474,2026-03-11,14.463509
TEAM,42,0.919617694775581,0.038779569481236675,90.91928251121077,0.1633670776922359,0.15403772411159136,68.16143497757847,-2.905414512864432,0.24849174039818248,39.46188340807175,2026-03-11,16.184998
AKAM,16,0.2979895921022292,0.06893035331121895,70.15682656826569,-0.2323333010082056,0.07914356576725631,45.018450184501845,-0.4313782813438518,0.11227701287471029,39.338235294117645,2026-03-11,0.095295906
BKR,16,0.3647445918805803,0.09903735998049032,75.34626038781164,-0.8133744183337419,0.10365429403333151,45.018450184501845,-0.5168880008277137,0.11058483809679308,38.970588235294116,2026-03-11,2.3912787
T,16,0.21812497422570865,0.054661750803676544,64.06826568265683,-0.6005850090028333,0.047435014247933185,72.32472324723247,-0.6031593283395484,0.0779612306384051,38.970588235294116,2026-03-11,-4.700458
MCD,28,0.8890600721414812,0.017982937480311368,88.0129091747349,-0.48066980061623177,0.058326700475275134,64.20664206642066,-1.183357160984352,0.05787798693608405,38.60294117647059,2026-03-11,2.6578665
CLX,21,0.7027028987294696,0.033550452905459875,81.45756457564576,-0.016936852703997918,0.06006286414689244,60.51660516605166,-1.3831511804533863,0.09118287101811937,38.60294117647059,2026-03-11,-7.0464373
KMX,16,0.18820866568744077,0.10255748329315836,64.89852398523985,-0.005524897416030905,0.09704324040337345,62.36162361623616,-0.2893987461782799,0.15369648237532782,38.60294117647059,2026-03-11,-0.36947727
FIS,20,0.6121067401681064,0.04655905784474295,79.65867158671587,-0.3492199806848171,0.060952305179043625,60.147601476014756,-0.6578292196090869,0.10340815965302923,38.37638376383764,2026-03-11,-15.719813
EME,17,0.2393099828468055,0.07079555589548384,69.40470696815875,-0.38439392709298903,0.1175700377415344,38.74538745387454,-0.2304885654834068,0.1219427972575113,38.23529411764706,2026-03-11,4.751885
FDS,20,0.6890677529018875,0.03673817273983277,82.56457564575645,-0.43199809455520444,0.06108932454674494,60.74074074074074,-1.0143916111767313,0.13555603649993458,38.23529411764706,2026-03-11,7.9869866
ZBH,19,0.5444190762183285,0.0572890925313946,81.97325956662056,0.09700672213242145,0.0460814515950637,71.95571955719558,-1.8017496974632667,0.10949035170334903,37.86764705882353,2026-03-11,-0.82989335
IT,18,0.3642422029246182,0.07190430190280749,73.72060857538037,-0.7603636339494046,0.06190387990176934,50.184501845018445,-0.9292431447092977,0.19855378916083652,37.13235294117647,2026-03-11,12.148094
LII,17,0.2583467209572793,0.06485806595788574,66.02120792992162,-0.14226725724483447,0.0491248610666328,78.22878228782287,-0.582080680186128,0.08679549856544423,37.13235294117647,2026-03-11,-3.9455652
USB,17,0.2518412652280503,0.07160145422566518,69.12782648823259,-0.142128738633313,0.0757666802862523,57.03703703703704,-0.45473322957235185,0.08722504186563611,36.76470588235294,2026-03-11,-1.0128975
SPGI,16,0.12911890496754952,0.06694915686213658,61.66974169741697,-0.09419329232850471,0.04519933837030048,61.62361623616236,-0.3629184105145342,0.0784029355171313,36.029411764705884,2026-03-11,1.8924952
URI,17,0.39490073299401496,0.10232809659737313,77.96219455970494,-0.06197351381729077,0.0967830227264221,69.00369003690037,-0.6422420112702505,0.13861204543957334,34.92647058823529,2026-03-11,11.281574
MLM,17,0.2804959330230783,0.0733286928366075,70.72383586906409,-0.09577083949959042,0.07281667289743521,53.874538745387454,-0.23236954213277694,0.06446481098491284,34.55882352941176,2026-03-11,-2.0645678
CEG,27,0.9132636554298948,0.04478755788475669,91.86256781193491,-0.24826495731363107,0.10367027926177862,75.36231884057972,-8.040984145081579,0.32786936078411427,34.285714285714285,2026-03-11,12.198591
WBD,16,0.19663413689076203,0.11919557109445726,62.632794457274834,-0.010593722872720868,0.12340722935440851,39.55223880597015,-0.963819534273457,0.24287721084958305,33.455882352941174,2026-03-11,-11.960101
PYPL,21,0.8057020923540101,0.05006459529498875,85.83645109567077,-0.08148056773138701,0.09134082674787418,60.94420600858369,-0.7239320544791137,0.12480950230901522,33.33333333333333,2026-03-11,-0.46468973
PFE,22,0.8002402422310744,0.03022788552511687,83.79501385041551,-0.7471265839940209,0.07747510974512535,55.18518518518518,-1.5348312580847865,0.0891473227323974,33.088235294117645,2026-03-11,-5.091119
CAG,16,0.2442548393125582,0.06480522658030284,64.27911275415896,-0.22100593175503436,0.05929091821975527,63.46863468634686,-1.8397069343899286,0.09327798151158813,31.61764705882353,2026-03-11,3.853953
ADP,31,0.891106280655816,0.021778463604798487,90.8210332103321,-0.7366739208839346,0.04799171059709794,63.09963099630996,-1.6400508513114587,0.08451514497109053,31.25,2026-03-11,0.7814646
CPB,16,0.14548709023978335,0.05622130190804794,54.93998153277931,-0.07938502404105763,0.05409964413403985,55.71955719557196,-0.47729641109533216,0.0654836887118087,31.25,2026-03-11,0.22643805
GILD,16,0.2551341878073029,0.05464363131451912,66.65129151291514,-0.3694037583869425,0.08124046125678484,43.17343173431734,-1.4492109733700835,0.10396987548483967,30.88235294117647,2026-03-11,1.814568
BK,29,0.8820748387819484,0.02663152847409756,89.303826648225,-1.9410538117145348,0.06562406996886506,43.91143911439114,-1.7402351012633752,0.09577011193685467,29.77941176470588,2026-03-11,-3.360778
GDDY,19,0.6101043303219118,0.056340177074719715,80.3850156087409,0.006799367002529699,0.06746575434699269,82.08333333333333,-1.3405637289197174,0.12131791444394706,29.338842975206614,2026-03-11,2.785182
NOW,16,0.15562728233768075,0.09274018138732194,64.85239852398524,-0.025516219632834902,0.06071105484068581,69.00369003690037,-0.7912667253040937,0.15716084510334558,28.676470588235293,2026-03-11,11.602461
DECK,16,0.2353180646509776,0.09457207135684184,70.07837713231903,-0.04278245326338448,0.10577864592207253,55.71955719557196,-0.42274482102479927,0.1882855617927225,28.308823529411764,2026-03-11,4.3426156
CRWD,22,0.8430008749419039,0.060887047731521295,89.99073215940686,-0.29277577155025836,0.13781850695101316,72.38805970149254,-2.5978603894385777,0.186611123393641,25.0,2026-03-11,-13.162697
